age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,na�ve-country
67,4,23,15,3,10,1,5,2,10,1,48,39
39,2,20,8,3,13,1,5,2,1,1,50,39
57,4,19,2,7,9,2,3,1,1,1,30,39
29,4,10,11,6,3,2,5,2,1,1,40,39
31,5,4,13,5,5,2,5,1,1,1,45,39
34,9,19,9,5,8,5,3,1,1,1,40,39
44,4,21,10,3,14,1,5,2,1,1,40,39
29,4,13,16,5,10,4,5,2,1,1,40,39
30,4,23,10,5,6,5,5,1,1,1,40,39
27,4,16,9,5,14,2,5,2,1,1,40,39
27,4,20,10,3,12,1,5,2,1,1,50,39
32,4,8,9,5,6,2,5,1,1,1,45,39
58,4,5,6,3,8,6,5,1,1,1,8,39
35,2,23,10,3,11,1,5,2,1,1,40,39
21,4,25,9,5,6,4,5,2,1,1,36,39
28,4,18,10,5,3,5,5,2,1,1,40,39
46,6,24,10,1,4,2,5,2,1,1,50,39
36,6,2,9,6,8,5,5,1,1,1,40,39
72,4,20,7,7,1,5,5,1,1,1,40,39
35,4,22,9,3,7,6,3,1,1,1,40,39
33,1,31,11,1,3,5,3,1,1,1,40,39
69,4,13,7,5,7,2,5,1,1,1,40,39
35,4,5,9,3,7,1,5,2,1,1,40,39
31,4,32,9,6,1,5,5,1,1,1,20,42
34,4,14,9,3,13,6,5,1,1,1,32,39
30,4,15,7,3,8,1,5,2,1,1,40,26
28,4,11,13,5,14,2,5,2,1,1,55,39
54,4,21,13,3,12,1,5,2,1,1,35,39
47,4,26,10,3,10,1,5,2,1,1,50,39
24,4,8,9,5,6,5,3,1,1,1,40,39
52,6,33,13,3,10,1,5,2,1,1,60,39
20,4,2,9,5,6,4,1,2,1,1,48,39
43,5,18,14,3,4,1,5,2,6,1,45,39
45,4,43,4,6,8,5,5,1,1,1,40,26
29,6,11,9,6,3,2,5,2,1,1,35,39
47,4,8,14,1,4,5,5,2,1,1,42,39
24,4,35,9,5,3,4,5,2,1,1,40,39
51,4,9,9,3,10,1,5,2,1,1,40,39
17,4,24,7,5,12,4,5,2,1,1,12,39
37,4,2,11,3,3,1,5,2,1,2,40,39
27,4,15,16,5,10,2,5,1,1,1,70,39
29,4,35,13,3,4,6,5,2,1,1,40,39
18,9,16,8,5,8,4,5,2,1,1,25,39
36,6,2,12,1,12,5,5,1,1,1,35,39
58,2,28,13,5,10,2,5,1,1,1,40,39
26,6,8,10,3,3,1,5,2,1,1,45,39
65,9,19,10,3,8,1,5,2,1,1,30,39
57,4,6,9,3,12,1,5,2,1,1,40,39
59,4,19,9,3,3,1,5,2,1,1,40,39
27,4,18,9,3,7,1,5,2,1,1,40,39
31,6,34,13,5,13,2,5,2,1,1,40,39
21,4,19,10,5,12,4,5,1,1,1,24,39
29,4,3,10,5,1,2,5,2,1,1,60,39
18,4,15,7,5,8,4,5,2,1,1,40,39
52,4,2,6,3,3,1,5,2,1,2,47,39
57,5,10,13,1,10,2,5,2,1,1,80,39
42,9,13,9,3,8,1,5,2,1,1,40,39
55,9,10,9,3,8,6,2,1,1,1,40,39
60,4,3,4,5,14,2,5,2,1,1,48,39
31,4,16,13,3,10,1,5,2,8,1,40,2
23,4,11,13,5,1,4,5,1,1,1,40,39
27,4,26,9,5,12,4,5,2,1,1,40,39
23,9,9,10,5,8,5,1,1,1,1,25,39
42,6,21,15,3,10,1,5,2,1,2,50,39
25,4,20,10,5,13,2,5,2,3,1,40,39
49,4,13,13,5,10,2,5,1,1,1,45,39
32,4,23,13,5,13,2,5,2,1,1,40,39
19,4,21,10,5,1,4,5,2,1,1,28,39
60,4,5,4,1,8,2,5,1,1,1,40,39
42,2,17,5,3,8,1,5,2,1,1,40,39
35,6,19,12,5,5,2,5,2,1,1,40,39
48,4,4,9,5,1,5,3,1,1,1,37,39
51,4,41,14,3,3,1,5,2,1,1,40,39
29,4,18,9,5,3,2,1,2,1,1,40,39
36,2,33,9,6,4,2,3,2,1,1,40,39
17,4,16,6,5,8,4,5,1,1,1,21,39
52,4,20,14,1,10,2,5,1,7,1,60,39
24,4,24,9,5,3,2,5,2,1,1,40,39
24,4,24,9,3,6,1,5,2,1,1,50,39
26,2,20,13,5,10,4,5,2,2,1,40,39
27,4,10,13,5,8,4,5,1,1,1,20,39
39,4,20,9,5,6,4,5,2,1,1,60,39
30,4,36,9,3,14,1,3,2,1,1,45,39
50,6,11,9,3,4,1,5,2,1,1,32,39
52,5,5,13,3,12,1,5,2,1,1,55,39
46,4,10,15,3,10,1,5,2,9,1,45,39
23,4,19,13,5,12,4,5,1,1,1,20,39
45,4,46,7,7,8,2,3,1,1,1,20,39
65,4,10,5,7,9,5,3,1,1,1,24,39
29,4,3,11,3,14,1,5,2,1,1,55,39
47,4,24,5,4,6,5,5,2,1,1,40,8
30,4,12,9,5,5,4,3,2,1,1,60,39
34,4,15,9,3,12,1,5,2,1,1,45,39
38,6,26,9,3,12,1,5,2,1,1,64,39
33,4,20,10,3,4,1,5,2,1,1,40,39
49,4,26,13,3,12,1,5,2,1,1,26,39
47,6,16,10,5,8,5,3,1,1,1,40,39
49,2,12,6,6,8,5,3,1,1,1,40,39
43,4,15,10,3,3,1,5,2,9,1,60,39
30,4,10,13,3,1,6,3,1,1,1,40,39
58,6,3,9,3,3,1,5,2,1,1,60,39
19,4,26,9,5,8,4,5,1,1,1,14,39
21,4,22,13,5,6,2,5,2,1,1,40,39
33,4,17,13,3,4,1,5,2,9,1,60,39
47,5,24,3,3,14,1,5,2,1,1,50,5
52,6,28,16,3,10,1,5,2,1,1,60,39
26,4,7,9,1,3,2,5,2,1,1,55,39
60,4,19,9,3,3,1,5,2,1,1,40,39
21,4,16,10,5,6,4,5,2,1,1,40,39
36,4,18,10,3,12,1,5,2,6,1,50,39
31,4,5,10,3,3,1,5,2,1,1,45,39
50,5,19,16,6,10,2,5,2,1,1,40,39
31,2,40,9,1,1,5,5,1,1,1,40,39
71,4,7,9,3,3,1,5,2,1,1,15,39
58,9,15,9,3,8,1,5,2,1,1,50,39
30,7,16,13,3,13,1,5,2,1,1,40,39
20,4,13,10,5,8,4,5,2,1,1,20,39
24,4,55,9,5,4,3,5,2,5,1,50,39
35,4,29,16,3,10,1,2,2,1,1,40,36
38,7,14,10,6,4,2,5,1,1,1,45,39
27,4,28,9,5,7,4,5,1,1,1,32,39
29,7,7,10,5,1,5,2,1,1,1,40,30
70,9,16,5,7,8,5,5,1,2,1,15,39
34,4,10,9,3,3,1,5,2,1,1,45,39
44,4,21,4,3,3,1,5,2,1,1,35,39
43,4,17,9,3,7,1,5,2,1,1,40,39
44,6,33,8,3,6,1,3,2,1,1,40,39
35,4,26,14,5,12,2,5,2,1,1,60,39
27,4,11,10,5,10,2,5,2,1,1,40,39
43,2,19,14,5,10,2,5,2,1,1,38,39
20,4,8,10,5,12,2,5,1,1,1,25,39
42,4,34,12,1,10,5,5,1,9,1,40,39
27,7,24,10,3,14,1,5,2,4,1,40,39
42,4,24,9,3,3,1,3,2,1,1,40,39
20,9,11,7,4,8,4,2,1,1,2,40,35
24,4,17,5,5,7,2,5,2,1,2,40,39
48,1,11,10,1,4,2,5,2,1,1,40,39
17,9,8,7,5,8,4,5,1,1,1,20,39
17,6,36,7,5,5,4,5,2,1,1,10,39
33,4,18,13,3,4,1,5,2,1,1,40,39
50,5,21,9,3,12,1,5,2,1,1,50,39
22,4,24,9,5,12,4,5,1,3,1,40,39
17,4,10,8,5,8,4,5,2,1,1,16,39
32,4,22,10,3,1,1,5,2,1,1,40,26
31,4,12,9,5,3,2,5,2,1,1,45,39
58,6,20,9,7,4,2,5,2,1,1,50,39
29,2,9,9,5,11,4,5,2,1,1,48,39
37,4,16,11,3,3,1,5,2,1,1,40,32
34,6,19,9,3,3,1,5,2,1,1,40,39
23,2,43,10,6,4,5,3,2,1,1,40,39
18,7,5,7,5,1,4,5,1,1,1,5,39
34,4,13,9,1,4,2,5,1,1,1,40,39
66,9,14,4,5,8,2,5,2,1,1,4,39
45,2,8,13,3,10,6,5,1,1,1,55,39
41,4,19,14,5,4,2,5,2,1,1,35,6
26,4,16,9,5,8,3,5,2,1,1,30,39
54,2,11,10,3,5,1,5,2,1,1,40,39
24,4,14,10,5,7,4,3,1,1,1,45,39
42,4,26,10,3,10,1,5,2,1,1,50,39
20,4,31,10,5,10,4,5,2,1,1,20,39
23,7,33,13,5,13,2,5,1,1,1,20,39
25,9,20,12,5,8,3,5,2,1,1,45,39
35,4,20,14,5,10,2,5,2,1,1,60,39
31,4,11,14,3,13,1,5,2,1,2,40,39
30,4,18,13,5,10,4,5,1,1,1,40,31
19,4,47,9,5,12,4,5,1,1,1,20,39
36,2,11,13,5,10,2,5,2,1,1,50,39
31,4,24,13,7,12,5,5,1,1,2,40,5
21,4,16,10,5,6,4,5,2,1,1,30,39
31,6,8,10,3,3,1,5,2,1,1,40,39
46,4,29,16,1,10,5,5,1,10,1,65,39
44,4,6,13,1,4,4,5,1,1,1,50,39
40,4,22,8,3,8,1,3,2,1,1,40,23
45,4,24,10,5,12,2,3,2,1,1,40,39
60,4,17,9,3,3,1,5,2,1,1,35,39
18,4,20,7,5,8,3,5,2,1,1,25,39
28,4,29,13,3,10,1,5,2,1,1,40,39
36,4,7,10,1,1,5,3,1,1,1,40,39
36,4,27,13,6,10,2,5,2,1,1,40,42
40,4,14,11,3,13,1,5,2,5,1,40,39
36,2,38,13,1,1,5,5,1,1,1,35,16
31,4,29,9,6,8,5,3,1,1,1,40,39
33,4,19,9,3,7,1,5,2,1,1,40,39
19,7,37,9,5,13,4,5,1,1,1,40,39
22,4,21,10,5,12,4,5,1,1,1,15,39
34,4,21,13,3,4,1,5,2,1,1,45,39
33,4,18,9,5,8,2,5,2,1,1,40,39
41,4,12,9,3,3,1,5,2,1,3,60,39
29,4,27,13,5,10,2,5,2,5,1,40,39
50,2,5,9,3,4,1,5,2,1,1,42,39
42,4,16,13,3,4,1,5,2,8,1,45,39
43,4,17,13,5,10,2,5,2,1,1,40,42
44,4,11,9,3,12,6,5,1,1,1,40,39
20,4,29,10,5,8,2,5,1,1,1,20,39
31,4,22,9,3,8,1,5,2,1,1,40,26
65,6,11,7,3,4,1,5,2,9,1,59,42
23,4,35,10,5,8,2,5,1,1,1,24,39
55,4,17,10,1,1,2,2,1,1,1,40,39
26,4,18,11,3,1,1,5,2,1,3,45,39
25,4,33,11,5,8,4,5,1,1,1,15,39
45,9,5,10,3,8,6,3,1,1,1,40,39
35,4,23,10,3,3,1,5,2,3,1,40,39
36,4,13,10,5,12,2,3,1,1,1,36,39
43,7,26,13,3,10,1,5,2,1,1,50,39
56,4,15,9,7,8,5,3,1,1,1,20,39
42,4,27,13,3,13,1,5,2,1,1,40,39
19,4,19,10,5,8,3,5,1,1,1,25,39
55,6,20,9,3,14,1,5,2,1,1,72,39
42,4,15,14,5,4,2,5,1,9,1,50,39
26,4,11,11,5,13,4,5,2,1,1,40,39
17,4,31,8,5,6,4,5,2,1,1,20,39
42,2,12,13,3,10,6,5,1,1,1,40,39
55,4,19,9,3,14,1,5,2,8,1,40,39
32,4,26,10,5,1,4,3,1,1,1,40,39
29,4,26,7,5,3,4,3,2,1,1,40,14
46,7,19,13,3,10,1,5,2,1,1,37,39
29,7,35,13,3,4,1,5,2,8,1,40,39
22,4,22,13,5,10,5,5,2,1,1,20,39
58,6,8,6,3,3,1,5,2,1,1,40,39
23,4,14,9,5,14,5,5,2,1,1,50,39
39,4,4,9,5,6,2,5,2,1,1,40,39
27,4,3,11,5,3,4,5,2,1,1,38,39
54,4,28,9,3,14,1,5,2,1,1,40,39
33,2,12,13,5,10,2,5,1,1,1,45,39
46,1,16,9,3,1,6,5,1,1,1,40,39
37,4,10,9,5,5,2,3,2,1,1,40,39
36,4,10,9,5,8,2,5,1,1,1,18,39
59,2,42,9,3,1,6,5,1,1,1,38,39
34,2,11,9,1,11,5,5,2,1,1,40,32
53,5,12,16,3,4,1,5,2,1,1,70,39
51,4,38,13,5,12,2,5,2,1,1,55,39
32,4,28,6,6,8,5,5,1,1,1,42,39
31,7,30,10,4,8,3,5,2,1,1,40,39
22,4,15,10,3,12,6,5,1,1,1,30,11
47,6,10,13,1,12,2,5,1,1,1,50,39
32,4,18,9,5,7,2,5,2,1,1,40,39
26,4,17,10,5,5,2,5,1,1,1,38,39
37,4,32,3,6,5,2,5,2,1,1,32,13
31,4,24,9,1,3,5,5,2,1,1,55,39
37,4,28,11,3,13,6,5,1,1,1,24,39
55,4,11,9,5,12,2,5,2,1,1,38,39
23,2,28,11,1,13,2,5,2,1,1,56,39
36,4,5,10,1,1,5,5,1,1,1,40,39
34,4,7,14,3,10,1,5,2,1,1,40,42
43,4,22,13,3,12,1,5,2,1,1,50,39
54,4,27,10,5,13,2,5,2,1,1,40,39
43,7,14,10,3,3,1,5,2,1,1,40,42
28,4,19,11,5,7,2,5,1,1,2,42,39
40,4,13,11,3,4,1,5,2,1,1,50,39
41,6,4,10,3,4,1,5,2,1,1,60,39
40,4,23,13,5,12,2,4,1,1,1,55,39
42,4,16,10,1,1,2,3,1,1,1,38,39
61,6,3,9,3,5,1,5,2,1,3,50,39
18,4,23,8,5,7,4,5,2,1,1,30,39
59,9,19,9,3,8,1,5,2,1,1,16,39
21,9,14,9,5,8,2,5,1,2,1,40,39
48,4,10,11,3,13,1,5,2,1,1,50,39
41,5,3,13,3,13,1,5,2,1,1,40,39
18,9,19,10,5,8,4,5,2,1,1,33,39
23,4,21,9,5,12,2,5,1,3,1,40,39
60,4,3,9,3,14,1,5,2,1,1,60,39
22,4,16,10,5,8,3,3,2,1,1,20,39
61,4,12,9,3,7,1,5,2,1,1,40,39
25,4,31,9,5,7,2,3,2,1,1,40,39
46,4,9,14,5,13,2,5,2,1,1,35,39
43,4,27,13,3,4,1,5,2,1,2,40,9
43,4,15,12,1,3,2,5,2,1,1,40,39
24,4,10,9,5,8,4,3,2,1,2,30,39
68,6,31,7,5,5,5,5,2,1,1,20,39
31,4,5,9,1,1,5,5,1,1,1,38,39
17,4,19,7,5,12,4,5,1,1,1,20,39
32,4,23,9,3,3,1,5,2,6,1,48,39
50,9,2,14,4,8,3,5,2,1,1,40,39
33,4,16,13,3,10,1,5,2,4,1,47,39
64,4,27,13,3,10,1,5,2,1,1,40,39
20,4,13,9,5,14,4,5,2,1,1,30,39
30,4,19,9,6,8,4,5,1,1,1,36,39
22,9,21,10,5,8,4,3,2,1,1,40,39
43,4,9,10,1,4,2,5,2,1,1,45,39
22,4,13,10,5,1,4,5,2,1,1,40,39
17,4,3,6,5,5,4,5,2,1,1,20,39
47,6,9,9,3,8,6,5,1,1,1,75,22
41,4,25,11,5,10,2,5,1,1,1,60,39
56,4,18,10,3,3,1,5,2,1,1,50,39
64,4,16,9,3,14,1,5,2,1,1,45,39
47,4,19,9,3,14,1,5,2,1,1,50,39
48,4,16,11,5,1,5,5,2,1,1,40,39
31,4,17,14,5,10,2,5,1,1,1,46,39
29,4,15,11,5,13,4,5,2,1,1,40,39
30,4,12,9,7,1,2,5,1,1,1,40,39
32,4,11,9,3,4,1,5,2,1,2,60,39
57,4,3,9,7,14,5,5,2,1,1,42,39
62,4,17,9,7,8,2,5,1,1,1,40,39
39,4,68,9,6,7,5,5,1,1,1,24,39
43,4,23,10,5,1,2,5,2,1,1,25,39
24,5,16,13,5,12,4,5,2,1,1,40,39
42,9,25,7,3,8,1,5,2,1,1,15,39
53,4,19,10,3,1,6,5,1,5,1,40,39
26,4,28,10,5,6,4,5,2,1,1,40,39
73,6,17,9,3,4,1,5,2,1,1,40,39
72,9,2,7,7,8,2,5,1,1,1,24,39
55,4,10,9,3,7,1,5,2,1,1,40,39
25,4,49,9,1,1,2,5,2,1,1,40,39
41,4,18,13,1,10,2,5,1,1,1,50,39
24,4,32,13,5,4,2,5,2,1,1,50,39
63,4,8,9,7,5,2,5,2,1,1,6,39
17,4,19,7,5,12,4,5,2,1,1,20,39
35,4,13,10,3,3,1,5,2,1,1,50,39
51,4,14,10,3,10,1,5,2,1,1,40,39
62,2,29,13,7,10,2,5,1,1,1,48,39
55,4,38,9,3,3,1,5,2,5,1,40,39
43,4,10,10,1,10,2,5,2,1,1,40,39
40,2,3,9,1,8,2,5,1,1,1,50,39
37,4,8,13,3,4,1,5,2,1,1,45,39
39,4,13,13,3,3,1,5,2,1,1,40,39
31,4,11,9,5,3,4,5,2,1,1,18,39
61,4,9,14,7,10,2,5,1,1,1,40,39
26,4,9,11,1,1,2,5,1,1,1,55,39
46,6,17,9,3,12,1,5,2,1,1,50,39
26,4,9,13,5,10,2,5,1,1,1,40,39
48,7,32,16,1,10,4,5,2,1,1,50,39
34,4,11,9,5,14,4,5,2,1,1,40,39
34,2,16,9,5,1,4,5,1,1,1,40,39
59,4,14,9,3,8,1,5,2,1,1,40,39
34,4,18,13,5,10,4,5,1,1,1,40,39
49,4,3,13,5,4,2,5,1,1,1,56,39
18,4,21,7,5,1,4,5,1,1,1,20,39
43,4,19,9,3,5,1,5,2,1,1,40,26
48,4,28,7,3,4,1,5,2,1,1,50,39
28,5,14,10,3,4,1,5,2,1,1,70,39
33,4,8,9,3,7,1,5,2,1,1,40,39
24,4,30,10,5,12,2,5,1,1,1,15,39
21,4,6,6,5,6,2,5,2,1,1,40,39
17,4,36,7,5,12,4,5,2,1,1,28,39
39,4,17,10,3,5,1,5,2,1,1,50,39
29,6,26,13,6,10,4,5,2,1,1,40,39
44,4,4,13,3,4,1,5,2,1,1,40,39
24,4,12,10,5,14,4,5,2,1,1,50,39
71,6,14,14,3,12,1,5,2,9,1,40,39
51,6,16,13,3,12,1,2,2,1,3,40,3
55,4,28,3,1,8,5,3,2,1,1,25,39
41,4,19,13,3,4,1,5,2,1,1,60,39
23,4,15,9,5,6,5,3,1,1,1,7,39
38,4,41,11,1,1,5,5,1,1,1,40,39
39,4,11,9,3,14,1,5,2,1,1,40,39
19,4,37,9,5,1,2,5,1,1,1,30,39
49,4,7,5,1,7,2,5,1,1,1,40,39
32,4,27,13,3,1,3,5,2,1,1,40,30
27,4,9,9,3,3,1,5,2,1,1,70,39
38,4,9,13,3,12,1,5,2,1,1,50,39
33,4,25,10,3,3,6,5,1,1,1,60,39
63,9,14,10,3,8,1,5,2,1,1,15,39
23,4,20,13,5,4,4,5,2,1,1,28,39
33,5,15,10,3,3,1,5,2,1,1,60,42
54,6,40,9,3,12,1,3,2,1,1,40,39
29,4,17,11,1,13,2,5,1,3,1,45,39
48,9,14,10,1,8,5,3,1,1,1,30,39
35,6,37,13,5,4,2,5,2,1,1,40,39
28,4,16,11,3,1,6,2,1,1,1,40,19
37,4,18,13,3,10,1,5,2,8,1,50,39
42,6,17,15,3,5,1,5,2,1,1,65,39
40,4,17,14,3,10,1,5,2,1,1,40,39
47,4,34,10,1,12,4,5,2,1,1,55,39
22,4,22,13,5,4,4,5,1,1,1,50,39
30,4,8,13,3,4,1,5,2,1,1,45,39
28,4,10,9,3,13,1,5,2,1,1,40,39
63,2,2,4,3,8,1,5,2,1,1,55,39
51,6,17,5,3,3,1,5,2,1,1,20,39
22,4,9,9,5,6,4,5,1,1,1,40,39
27,9,9,12,3,8,4,1,2,1,1,40,39
35,4,15,9,5,12,2,5,2,1,1,45,39
46,4,17,9,1,7,2,5,1,1,1,38,39
37,4,21,10,1,7,2,5,2,1,1,52,39
24,4,20,13,5,10,4,3,2,1,1,15,39
37,6,16,9,1,6,4,5,2,1,1,10,39
53,4,6,10,3,13,1,5,2,1,1,40,39
27,4,9,9,5,12,2,5,2,1,1,30,39
38,4,27,10,1,3,2,5,2,1,1,44,39
53,6,31,6,3,5,1,5,2,1,1,60,39
34,4,17,10,5,3,2,5,2,1,1,40,39
23,4,54,9,5,12,4,3,2,1,1,40,39
39,4,20,13,3,4,1,5,2,9,1,45,39
43,4,15,14,3,10,6,2,1,1,1,50,35
67,5,7,9,3,4,1,2,2,1,1,40,39
81,6,13,9,3,4,1,5,2,1,1,30,39
21,4,18,10,5,8,4,5,2,1,1,20,39
23,4,25,10,5,12,2,5,2,1,1,25,39
25,4,9,10,5,14,5,5,2,1,1,40,39
42,4,27,3,3,7,6,5,1,1,1,38,26
38,4,9,10,3,1,6,3,1,1,1,40,39
64,9,2,9,3,8,1,5,2,1,1,5,39
32,4,26,9,3,7,1,5,2,1,1,40,39
37,4,21,9,3,7,1,5,2,1,1,40,39
51,4,13,14,3,4,1,5,2,1,1,60,39
22,4,9,10,5,12,2,5,1,1,1,42,39
33,4,37,2,4,9,2,5,1,1,1,40,13
42,4,16,9,1,7,2,5,2,1,1,55,39
19,9,5,10,5,8,4,5,1,1,1,10,39
51,2,24,1,3,8,1,5,2,1,1,40,39
23,4,37,9,3,1,6,5,1,1,1,40,26
37,4,18,7,3,7,1,5,2,4,1,44,39
37,4,17,9,3,3,1,5,2,1,1,99,39
47,4,2,14,5,10,2,5,1,1,1,25,39
41,4,13,15,3,10,1,5,2,1,3,40,39
33,4,14,9,3,3,1,5,2,1,1,30,39
31,4,11,13,5,12,2,5,2,1,1,40,39
31,4,7,12,1,8,5,1,1,1,1,40,39
35,4,46,9,3,7,1,3,2,1,1,40,39
38,5,19,9,3,4,1,5,2,1,1,40,39
18,4,29,9,5,8,2,5,1,1,1,45,39
20,4,24,9,3,7,1,5,2,1,1,40,39
54,2,16,10,1,4,5,3,1,1,1,35,39
40,4,18,10,1,1,5,5,1,1,1,40,39
36,5,10,13,3,4,6,5,1,1,2,45,39
43,4,25,10,1,3,5,5,2,1,1,35,39
44,6,32,10,1,5,5,5,2,1,1,40,39
44,7,17,9,3,10,6,5,1,1,1,40,39
43,4,22,14,3,4,1,5,2,1,1,43,39
51,4,26,4,7,8,5,3,1,1,1,40,39
18,4,17,9,5,8,4,5,1,1,1,20,39
51,4,13,10,3,4,1,5,2,1,1,40,39
41,4,23,6,3,3,1,5,2,1,1,30,42
44,5,39,10,3,12,1,5,2,1,1,70,39
33,2,29,6,1,14,2,5,2,1,1,40,39
33,6,12,13,3,4,1,5,2,1,1,40,39
42,4,17,12,3,4,1,5,2,1,1,40,39
25,4,15,10,3,10,1,5,2,1,1,45,39
32,4,16,9,1,7,2,5,1,1,1,38,39
32,4,28,13,3,3,1,5,2,1,1,70,26
36,4,52,6,1,4,5,5,1,1,1,40,39
28,4,5,9,3,14,1,5,2,1,1,40,39
20,4,32,9,5,8,4,5,1,1,1,20,39
35,5,36,10,3,12,1,5,2,1,1,60,39
55,6,18,9,3,3,1,5,2,1,1,20,39
48,4,16,13,3,4,1,2,2,1,1,40,19
36,9,9,11,7,8,2,5,1,1,1,20,39
34,4,20,9,3,3,1,5,2,1,1,35,39
28,4,16,13,5,13,2,5,1,1,1,35,39
67,4,10,13,7,4,2,5,2,1,3,40,39
37,4,20,9,3,3,1,5,2,1,1,40,39
44,4,3,9,5,14,5,5,2,1,1,70,39
25,4,17,10,5,12,2,5,1,1,1,40,39
21,4,25,10,5,4,2,5,1,5,1,40,39
40,7,18,14,3,10,1,5,2,1,1,35,39
78,4,18,9,7,8,2,3,1,3,1,40,39
34,4,15,9,1,6,4,5,2,1,1,40,39
49,4,12,9,5,1,2,5,1,1,1,44,39
22,4,28,12,5,1,2,5,1,1,1,40,39
23,9,18,9,5,8,5,3,1,1,1,40,39
60,6,15,9,5,5,5,5,2,1,1,42,39
45,2,31,9,7,11,2,5,2,1,1,40,39
63,4,25,11,1,8,2,5,1,1,1,20,39
41,4,34,9,5,3,4,3,1,1,1,35,39
47,4,33,9,1,1,5,5,1,1,1,40,39
44,4,12,9,1,3,5,5,2,1,1,40,39
51,4,12,10,7,10,2,5,1,4,1,40,39
46,4,18,13,5,12,2,5,2,1,2,40,39
41,4,19,11,3,7,1,5,2,1,1,40,39
50,6,12,9,3,3,1,5,2,1,1,30,39
47,4,19,9,3,1,1,5,2,1,1,50,39
35,4,29,9,5,4,2,5,2,1,1,45,39
56,4,11,9,3,4,1,5,2,1,1,55,39
45,4,8,14,1,10,2,5,2,1,1,45,39
48,1,3,13,1,4,5,5,2,1,1,58,39
40,4,8,10,3,7,1,5,2,3,1,40,39
39,5,32,13,3,4,1,5,2,9,1,50,39
20,4,14,10,5,8,4,5,2,1,1,40,39
50,4,16,16,3,10,1,5,2,1,2,65,39
38,7,34,9,3,10,6,5,1,1,1,40,39
23,2,11,13,5,10,4,5,1,1,1,60,39
31,4,16,9,5,8,4,5,2,1,1,16,39
58,4,35,13,3,1,1,5,2,1,1,40,39
66,4,27,9,6,7,2,3,2,1,1,40,39
39,5,18,9,3,4,1,5,2,1,1,40,39
54,6,12,9,3,3,1,5,2,9,1,52,39
26,4,10,10,3,12,1,5,2,1,1,50,11
51,4,22,9,1,7,2,5,1,1,1,40,39
34,4,12,11,5,14,4,5,2,1,1,40,39
50,4,70,9,3,7,1,5,2,4,1,40,39
42,4,11,10,3,10,1,5,2,1,1,44,39
38,4,17,14,3,10,1,5,2,1,1,25,39
48,4,10,4,3,6,1,5,2,1,1,40,39
33,4,2,11,3,13,6,5,1,1,1,40,39
51,4,19,9,7,8,5,5,1,1,1,32,39
22,4,12,9,1,3,2,5,2,1,1,40,39
19,9,11,9,5,8,4,5,2,1,1,30,39
41,4,19,10,5,3,2,5,2,1,1,50,24
48,2,12,14,3,10,1,5,2,1,1,35,39
42,4,20,9,6,12,2,5,1,1,1,30,39
34,4,3,10,3,8,1,5,2,1,1,40,39
23,4,12,9,5,7,5,3,1,1,1,40,39
56,4,16,9,3,8,1,5,2,1,1,50,41
30,4,20,13,5,10,2,3,2,1,1,45,42
45,4,36,9,3,4,1,5,2,1,1,55,39
48,4,20,6,3,1,6,5,1,1,1,40,39
48,5,13,14,4,12,2,2,2,1,1,50,19
31,4,9,11,5,1,2,5,1,1,1,40,39
20,7,22,12,5,8,4,5,2,1,2,20,39
27,4,38,10,5,12,2,5,2,1,1,40,39
32,4,20,9,5,8,2,3,1,1,1,40,39
76,9,43,4,7,8,2,5,2,1,1,2,39
19,9,24,9,5,8,5,5,2,1,3,40,39
66,5,15,5,3,4,1,5,2,2,1,1,42
37,4,12,9,5,8,2,5,2,1,1,75,39
34,4,28,9,1,9,5,3,1,1,1,30,39
34,9,16,7,3,8,6,5,1,1,1,8,39
90,4,13,9,5,8,2,5,1,1,1,40,39
23,4,13,10,5,7,4,3,1,1,1,40,39
43,4,34,10,1,1,2,5,1,1,1,40,39
44,4,16,13,3,4,1,5,2,8,1,60,39
24,4,3,10,5,13,2,5,1,1,1,37,39
28,4,18,15,1,10,5,5,2,1,1,55,39
64,9,19,12,5,8,2,5,1,1,1,20,39
23,4,21,10,3,8,1,5,2,1,1,40,39
20,4,7,10,5,12,2,5,1,1,1,50,39
36,4,15,13,3,10,1,5,2,1,2,50,39
61,4,12,9,3,7,1,5,2,1,1,40,39
53,6,26,13,3,12,1,5,2,1,1,40,2
30,4,29,13,3,1,1,5,2,8,1,40,39
52,6,4,10,3,12,1,5,2,1,1,55,39
38,4,19,10,1,3,2,5,2,1,1,40,20
32,4,8,13,3,12,1,5,2,1,1,40,39
30,6,10,8,3,14,1,5,2,1,1,75,39
41,4,30,11,1,3,2,5,1,1,1,40,39
49,2,19,14,3,10,1,5,2,1,2,40,39
45,4,18,9,3,3,1,5,2,1,1,47,39
43,6,27,9,3,4,1,5,2,1,1,35,39
61,4,12,9,3,7,1,5,2,4,1,40,39
54,4,37,9,3,8,1,5,2,1,1,32,26
34,4,15,12,6,8,5,5,1,1,1,40,39
49,4,17,10,3,12,1,5,2,1,1,80,39
38,4,22,10,5,8,4,5,2,1,1,40,39
35,4,19,15,3,10,1,5,2,1,2,80,39
36,4,2,8,3,14,1,5,2,1,1,40,39
30,4,18,13,3,4,1,5,2,1,1,50,39
36,4,11,12,1,13,2,5,1,1,1,60,39
