ID,age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,country
14882,35,4,16,13,3,1,1,2,2,1,1,40,30
29684,17,4,13,6,5,8,4,5,2,1,1,20,39
6405,40,4,24,5,1,8,2,5,1,1,1,40,39
19452,36,4,19,13,1,10,2,5,2,1,1,40,39
9749,51,2,20,15,5,10,2,5,2,4,1,40,39
3097,24,2,32,13,5,10,2,5,1,1,1,40,39
9927,18,9,27,7,5,8,3,5,1,1,1,20,39
28085,32,4,22,13,5,4,2,5,2,1,1,55,39
14043,22,4,41,9,5,12,3,3,2,1,1,40,42
32303,59,4,20,9,1,7,2,5,2,1,1,40,39
4806,36,4,18,9,1,14,2,5,2,9,1,45,39
19254,50,2,42,13,1,4,2,5,1,1,1,40,39
13144,37,4,19,7,3,3,1,5,2,1,1,25,39
18591,56,5,21,8,3,4,1,5,2,1,2,40,39
27379,40,4,27,10,1,4,2,5,2,1,1,45,39
307,46,4,8,12,5,10,2,5,1,1,1,33,39
28969,60,4,25,10,3,3,1,4,2,1,1,32,39
31462,42,4,11,9,3,3,1,5,2,1,1,50,39
9964,41,4,11,9,7,4,3,5,2,1,1,40,39
30181,34,4,9,10,1,8,5,3,1,1,1,40,39
15492,44,6,3,9,3,5,1,5,2,1,1,40,39
17195,23,4,5,10,5,9,4,5,1,1,1,10,39
1213,54,4,9,16,3,10,1,5,2,9,1,45,39
18963,31,4,25,10,1,8,2,5,1,1,1,15,39
2389,36,2,24,13,3,1,1,5,2,1,1,40,39
20969,34,4,3,14,5,10,2,5,2,1,3,50,39
21610,48,4,23,9,3,14,1,5,2,1,1,50,39
28851,61,4,14,14,3,4,1,5,2,1,1,60,39
32462,48,5,18,9,3,3,1,5,2,8,1,50,39
30848,17,4,10,7,5,3,4,5,2,1,1,40,39
18022,22,4,22,10,5,12,4,5,1,1,1,30,39
11534,25,4,3,10,4,12,5,5,1,1,1,40,39
20881,44,4,22,9,5,3,2,5,2,1,1,30,39
8798,31,4,27,10,5,8,4,5,2,1,2,16,39
28048,27,4,10,10,1,7,5,5,1,1,1,40,39
22060,67,9,20,13,3,8,1,5,2,1,1,40,39
11426,47,2,17,13,3,3,1,5,2,1,1,50,39
780,43,7,14,10,3,3,1,5,2,1,1,40,42
32384,62,4,17,10,3,3,1,5,2,1,1,45,39
24213,24,7,50,10,5,1,4,2,2,1,1,40,42
423,29,4,18,9,1,5,2,5,2,1,1,40,39
19828,79,4,17,4,7,9,2,5,1,3,1,30,39
15159,54,4,31,9,1,3,2,5,2,1,1,40,39
13015,57,6,10,15,3,10,1,5,2,1,1,30,39
3785,20,4,23,10,5,14,2,5,2,1,1,32,39
11822,26,4,22,14,5,4,4,5,2,1,1,38,39
6893,22,4,24,8,5,8,2,5,2,1,1,35,39
31654,54,2,22,14,3,10,1,5,2,1,1,50,39
9167,32,6,9,11,5,3,2,5,2,1,1,40,39
27091,37,7,2,10,3,4,1,5,2,1,1,38,39
4485,27,4,21,9,4,1,5,5,1,1,1,40,23
15255,30,4,27,9,6,7,2,3,2,1,1,40,39
12970,48,5,21,10,3,4,1,5,2,1,1,40,39
3360,57,5,4,13,3,12,6,5,1,1,1,40,39
6496,20,4,26,9,5,1,4,5,1,1,1,10,39
25698,46,4,11,14,3,10,1,5,2,9,1,50,39
15736,33,1,61,14,3,14,1,3,2,1,1,40,27
25033,37,4,12,9,3,14,1,5,2,1,1,45,39
29395,53,4,15,9,3,3,1,5,2,1,1,40,39
8663,35,7,3,10,1,1,5,5,1,1,1,15,39
1171,50,4,15,7,1,8,2,3,1,1,1,40,39
19997,72,4,26,4,7,8,2,5,1,1,1,99,42
5535,25,4,4,13,5,8,4,5,2,1,1,40,39
10591,26,4,10,9,3,3,1,5,2,6,1,60,39
6917,24,4,28,13,5,8,4,5,1,1,1,30,39
23903,35,2,66,13,3,4,1,5,2,1,2,80,39
4246,39,2,11,13,3,10,6,5,1,1,1,50,39
22244,34,4,7,13,5,4,4,1,1,1,1,40,39
24523,53,5,13,10,3,4,1,5,2,9,1,50,39
22049,46,4,42,10,3,3,1,5,2,4,1,60,39
19572,19,4,2,9,5,12,4,1,1,1,1,25,39
9555,21,6,40,10,5,1,4,5,2,1,1,30,39
7474,39,4,11,10,5,1,4,5,1,3,1,45,39
19281,59,4,9,6,3,3,1,5,2,1,1,40,39
1194,19,4,18,10,5,8,4,5,1,1,1,25,39
3773,74,9,9,10,7,8,2,5,1,1,1,3,39
17509,36,4,19,9,1,7,2,5,2,1,1,56,39
9268,34,2,12,10,3,4,1,5,2,1,1,40,39
7158,27,4,18,9,1,12,4,5,1,1,1,40,39
10268,47,5,19,13,3,4,1,5,2,1,2,45,39
3241,41,4,22,10,6,8,2,3,2,1,1,40,39
7166,39,4,48,9,7,6,5,5,2,1,1,40,42
22450,26,4,15,9,5,14,4,3,2,1,1,40,39
11208,29,4,25,12,3,3,1,5,2,1,1,45,39
21054,31,4,13,13,3,3,1,5,2,1,1,40,39
2073,51,2,13,10,3,4,1,3,2,1,1,40,39
9532,43,4,15,10,3,1,6,5,1,1,1,40,39
9534,41,4,19,10,3,14,1,5,2,1,1,54,39
17779,23,4,25,10,1,1,2,3,2,1,1,40,39
16357,31,4,28,14,5,10,2,3,2,1,1,40,39
21543,52,2,12,8,3,3,1,5,2,1,1,40,39
18930,59,4,22,13,3,12,1,5,2,1,1,37,39
28368,73,4,10,13,3,10,1,5,2,2,1,75,39
10838,27,4,37,3,5,8,2,5,2,1,1,60,8
21806,55,7,16,9,3,5,1,5,2,1,1,40,39
9720,47,2,24,14,1,10,5,5,1,6,1,45,39
23674,21,4,11,10,5,6,4,5,2,1,1,40,39
1487,25,4,17,9,5,8,4,5,1,1,1,25,39
27125,72,4,10,14,5,10,2,5,2,3,1,60,39
23736,32,4,4,16,3,10,1,5,2,1,1,65,39
6912,31,4,23,9,3,3,1,5,2,1,1,60,39
17172,57,5,18,15,3,10,1,2,2,1,1,50,36
12912,41,6,22,14,3,3,1,5,2,1,1,65,39
6671,38,4,39,11,1,13,2,5,1,1,1,36,39
32176,41,2,16,9,3,3,1,5,2,1,1,40,39
15143,43,4,33,10,3,8,6,5,1,1,1,20,9
5657,33,4,26,10,3,3,1,5,2,1,1,41,39
7768,53,2,18,3,3,8,1,5,2,1,1,40,26
956,44,5,39,10,3,12,1,5,2,1,1,70,39
8131,34,4,13,9,5,8,4,5,1,1,1,40,39
7484,31,4,5,9,3,1,1,5,2,1,1,40,39
2906,81,4,11,5,7,9,2,3,1,3,1,5,39
10856,22,9,35,10,5,8,2,5,2,1,1,40,39
25216,21,9,17,10,5,8,4,5,1,3,1,40,39
25546,41,4,20,9,6,8,2,5,1,1,1,40,39
23481,23,4,18,9,6,3,4,5,2,1,1,53,39
3443,28,4,25,6,5,8,3,1,2,1,1,40,26
12998,52,6,12,15,3,10,1,5,2,1,1,50,39
8026,42,4,3,13,3,4,1,5,2,1,1,55,39
22071,59,4,27,9,1,13,5,5,2,1,1,60,39
19325,60,1,23,11,1,10,5,5,2,5,1,40,39
19466,50,2,11,9,3,1,6,5,1,8,1,30,39
1367,53,1,22,10,7,1,2,3,1,1,1,40,39
14026,39,4,19,9,5,8,2,5,2,1,1,40,39
16621,53,1,10,13,1,4,5,3,1,1,1,50,39
26738,19,4,19,9,5,12,4,5,1,1,1,35,39
20603,49,6,11,13,3,3,1,5,2,1,1,50,39
26825,49,6,4,16,5,10,2,5,2,10,1,70,39
30096,34,4,28,9,3,14,1,5,2,1,1,50,39
14229,40,4,18,14,3,4,1,5,2,1,1,50,39
19573,22,4,23,10,5,1,4,3,1,1,1,25,39
4767,21,4,25,10,5,10,4,5,1,1,1,10,39
1712,49,4,10,8,3,7,1,5,2,1,1,39,39
3339,31,4,8,9,7,3,5,5,1,1,1,40,39
996,45,4,8,14,1,10,2,5,2,1,1,45,39
20637,37,4,40,10,5,4,2,3,2,1,1,40,39
9163,41,2,18,14,5,10,2,5,1,1,1,40,39
21104,54,7,10,16,3,4,1,5,2,1,2,50,39
32528,31,4,29,9,3,7,6,5,1,1,1,40,39
8244,32,4,12,6,5,7,4,5,2,1,1,40,26
27424,23,4,14,13,5,8,4,3,1,1,1,30,39
15510,21,7,12,10,5,11,2,5,2,1,1,40,39
24803,18,4,11,9,5,1,4,5,1,1,1,20,39
2160,41,4,22,9,3,4,1,5,2,8,1,40,39
31941,62,6,2,4,7,5,3,5,1,1,1,35,39
6376,30,4,17,13,5,10,4,3,2,1,1,40,42
8390,45,2,19,14,1,10,2,3,2,1,1,40,39
28859,21,9,30,10,5,8,4,5,2,1,1,40,39
19164,42,4,33,13,5,12,2,5,2,1,1,40,39
18686,47,4,13,13,3,4,1,2,2,3,1,65,24
5961,24,4,20,9,3,3,6,5,1,1,1,36,39
16698,38,7,14,13,5,4,4,5,2,1,1,40,39
11686,22,5,37,13,5,1,4,5,2,1,1,40,35
13636,78,5,21,7,3,4,1,5,2,1,1,10,39
8283,38,4,32,11,3,4,1,5,2,1,1,45,39
9576,34,4,13,9,1,1,5,5,1,1,1,35,39
17596,55,4,22,9,3,12,1,5,2,5,1,40,39
27720,30,4,20,12,5,10,2,3,1,1,1,25,39
1253,52,1,20,9,1,1,2,5,1,1,1,43,39
13920,20,4,10,10,5,1,4,5,1,1,1,35,39
32544,31,4,19,14,1,8,2,4,1,1,1,30,39
7150,23,4,20,9,1,6,4,5,2,1,1,44,39
23496,45,4,16,9,1,14,4,5,2,1,1,60,39
1503,64,5,17,13,3,4,1,5,2,9,1,55,39
13773,36,4,16,10,1,12,5,5,1,1,1,40,39
929,33,4,37,2,4,9,2,5,1,1,1,40,13
7858,38,6,19,7,3,3,1,5,2,1,1,40,39
27243,28,4,47,10,5,12,4,3,2,1,1,40,39
31476,45,4,35,8,5,8,4,5,2,1,1,10,26
19185,30,4,17,13,4,12,2,5,1,1,1,50,39
877,38,4,41,11,1,1,5,5,1,1,1,40,39
8779,36,4,7,10,3,12,1,5,2,1,1,40,39
1677,24,4,3,10,5,3,2,5,2,1,1,40,39
22504,41,4,2,9,1,14,5,5,2,8,1,40,39
31846,29,2,15,13,5,13,2,5,1,1,1,42,39
24631,48,7,10,16,3,10,1,5,2,1,1,65,39
2877,56,4,25,7,3,3,1,5,2,1,1,45,39
31343,25,4,14,9,4,4,2,5,2,1,1,45,39
15932,52,4,26,13,3,4,1,5,2,1,1,40,42
237,41,4,18,13,3,4,1,5,2,1,1,50,20
3863,62,9,9,11,3,8,1,5,2,4,1,40,39
18593,17,4,1,7,5,8,4,3,1,1,1,25,39
10296,42,4,34,9,3,13,1,2,2,9,1,40,39
2913,30,2,13,14,5,1,2,5,1,1,1,40,39
21526,37,4,23,6,3,3,1,5,2,1,1,48,39
16855,21,4,19,9,5,7,4,5,2,1,1,40,39
11031,38,4,47,13,3,8,1,5,2,1,1,35,26
30410,64,4,13,11,3,3,1,5,2,1,1,48,39
1700,37,4,25,10,1,1,5,3,1,1,1,35,39
8577,59,6,3,9,3,5,1,5,2,1,1,40,39
29220,27,4,36,10,5,3,5,5,2,1,1,50,39
30568,20,4,7,9,5,7,4,5,2,1,1,40,39
25869,35,4,17,14,5,10,5,5,1,1,1,32,39
28595,35,4,6,9,3,4,1,5,2,1,1,35,39
18950,23,4,21,13,5,13,2,5,1,1,1,40,39
24712,25,4,16,9,1,12,5,5,1,1,1,37,39
2672,38,4,28,15,5,10,2,5,2,1,1,50,39
21603,31,4,15,7,1,5,2,5,2,1,1,50,39
13147,25,4,10,11,3,12,1,5,2,1,1,41,39
17406,37,4,7,5,3,8,1,5,2,4,1,40,39
405,41,4,44,14,3,4,1,5,2,1,2,65,39
17723,18,9,11,7,5,8,4,5,2,1,1,12,39
11424,29,4,28,10,3,6,1,5,2,1,1,40,39
25267,26,4,28,10,3,3,1,5,2,1,1,45,39
15556,45,4,18,14,3,12,1,5,2,1,1,40,39
14296,37,4,12,10,3,1,1,5,2,1,1,50,39
9329,52,4,11,16,5,4,2,5,2,1,1,40,39
781,28,4,19,11,5,7,2,5,1,1,2,42,39
20454,47,1,2,9,1,1,2,5,1,1,1,40,39
20279,21,4,23,10,5,8,4,5,2,1,1,25,39
9566,49,4,20,7,5,8,2,5,2,1,1,60,39
25257,44,5,22,9,3,8,1,3,2,1,1,48,39
21905,36,7,17,9,6,8,4,5,1,1,1,32,39
7857,30,2,37,14,5,10,2,5,1,1,1,40,39
13551,40,4,22,16,3,4,1,2,2,4,1,40,19
164,45,6,20,14,3,12,1,5,2,1,1,40,39
17099,23,4,15,10,5,12,4,5,2,1,1,40,39
8263,52,4,21,10,3,3,1,5,2,1,1,40,39
13158,23,4,16,12,5,8,4,5,1,1,1,20,39
5057,26,7,5,10,3,8,1,5,2,1,1,40,39
8041,32,4,27,10,5,3,2,5,1,1,1,40,39
25576,30,4,12,13,5,12,2,5,2,1,1,40,39
28604,52,2,3,10,3,11,1,5,2,4,1,42,39
21052,27,4,32,9,5,8,2,5,2,1,1,40,39
3404,41,4,24,3,3,1,1,5,2,1,1,40,26
27957,27,4,32,9,5,1,4,3,1,1,1,40,39
11124,47,6,10,13,3,4,1,5,2,1,1,50,39
13074,62,9,12,13,3,8,1,5,2,1,1,4,39
29412,36,4,43,9,3,7,1,5,2,1,1,40,39
19588,27,4,24,7,1,7,5,5,1,1,1,40,39
433,30,4,2,12,3,8,6,5,1,1,1,25,39
4297,34,2,24,14,3,4,1,5,2,1,1,40,39
21985,30,4,16,10,1,8,5,5,1,1,1,35,39
25577,41,4,17,4,3,3,1,2,2,1,1,40,3
25390,20,4,27,11,5,13,4,5,1,1,1,25,39
19749,34,6,5,9,3,5,6,5,1,1,3,12,39
8232,26,2,11,13,5,10,2,5,1,5,1,35,39
8763,26,4,24,10,5,6,2,5,2,1,1,40,39
30102,21,9,21,7,3,8,6,5,1,1,1,56,39
5968,64,5,16,16,3,10,1,5,2,8,1,60,2
4447,25,4,19,10,5,4,4,5,1,1,1,40,41
13880,53,2,21,10,3,8,1,5,2,1,1,35,39
10467,63,4,29,10,1,8,2,5,2,1,1,40,39
27645,59,4,17,13,3,4,1,5,2,1,2,50,39
21099,22,1,14,9,5,1,4,5,2,1,1,40,39
6637,46,1,4,16,5,10,2,5,1,1,2,50,39
10767,41,4,20,9,3,4,1,5,2,1,1,40,39
31092,40,4,19,12,3,8,1,5,2,1,1,40,39
18290,28,4,41,10,5,3,2,5,2,1,1,30,39
8213,37,4,10,14,3,4,1,5,2,9,1,45,39
9892,24,4,37,9,6,8,2,5,1,1,1,55,39
2234,33,4,18,4,3,7,1,5,2,1,1,40,39
29493,21,4,5,9,6,5,4,5,2,1,1,40,39
32533,54,4,33,13,3,4,1,2,2,1,1,50,24
10449,17,4,19,6,5,8,4,5,2,1,1,25,39
20109,44,4,6,11,5,9,2,5,2,1,1,25,39
11662,47,1,32,13,1,10,5,5,2,1,1,40,39
26288,24,4,2,10,5,1,4,5,1,1,1,30,39
26536,38,4,19,9,6,8,5,3,1,1,1,32,39
17492,26,4,25,10,3,1,1,5,2,1,1,40,39
4125,65,2,22,9,3,14,1,5,2,1,1,20,39
18497,50,5,13,10,3,4,1,5,2,1,1,50,11
17235,49,4,10,4,7,7,2,5,1,1,1,40,39
25246,54,6,3,4,3,7,1,5,2,1,1,50,39
19969,21,4,12,10,5,1,4,5,1,1,1,40,39
27142,34,4,2,11,3,3,1,5,2,8,1,40,39
9952,30,7,13,14,3,10,1,2,2,1,1,17,36
29488,36,4,16,9,5,3,2,2,2,1,1,70,35
2813,24,4,37,10,5,1,2,5,2,1,3,24,39
31610,39,4,11,9,3,6,1,5,2,1,1,40,39
16487,27,4,20,9,3,7,1,5,2,1,1,40,39
5193,61,9,16,9,7,8,2,5,1,1,1,36,39
13759,31,4,7,2,5,8,3,5,1,1,1,25,8
15347,32,4,34,14,3,4,1,5,2,1,1,40,39
14557,22,4,35,10,5,12,2,2,2,1,1,20,30
10082,34,4,18,13,3,10,6,5,1,9,1,36,39
31760,25,4,18,9,5,7,4,5,2,1,1,40,39
4372,20,4,2,10,5,4,4,5,1,1,1,20,39
26454,28,2,22,9,6,14,4,5,1,1,1,25,39
19486,47,4,20,9,3,3,1,5,2,1,1,56,39
27742,22,4,50,9,5,1,4,5,1,1,1,40,26
13180,36,4,17,10,3,7,1,5,2,1,1,40,39
17945,58,4,15,12,3,7,1,3,2,1,2,40,39
15431,33,4,28,10,3,14,1,3,2,1,1,50,39
12625,51,4,16,16,3,10,1,2,2,1,1,99,35
14651,43,2,17,9,1,13,2,3,1,1,1,40,39
29592,38,4,12,13,3,4,1,5,2,1,1,40,42
24841,31,4,25,9,5,5,4,5,1,1,1,40,39
23274,41,4,25,10,3,3,1,5,2,1,1,48,39
24464,39,4,17,9,5,12,5,3,1,1,1,40,39
29667,58,4,40,4,3,7,1,5,2,3,1,50,26
13529,64,6,6,9,3,5,1,5,2,8,1,45,39
25572,31,7,7,13,5,10,2,5,1,1,1,40,39
18518,19,4,37,10,5,8,3,3,2,1,1,35,39
9510,48,4,20,7,1,8,2,5,1,1,1,34,39
14086,22,4,14,10,5,13,4,5,2,1,1,40,39
29436,18,9,2,7,5,8,4,5,2,1,1,72,39
15755,58,4,19,7,3,3,1,5,2,1,1,40,39
32081,49,2,10,13,1,10,5,5,1,1,1,40,39
3265,31,4,17,13,3,4,1,5,2,1,1,60,39
24180,50,6,14,14,3,12,1,5,2,8,1,45,39
16026,40,4,20,9,3,3,1,5,2,1,1,50,39
27211,41,6,11,9,3,5,1,5,2,1,1,38,39
24072,42,4,10,9,3,3,1,5,2,1,1,50,39
32006,24,4,22,9,3,3,1,5,2,1,1,45,39
3731,37,1,20,10,3,3,1,5,2,1,1,43,39
15336,28,4,28,6,5,7,5,5,1,1,1,40,39
16130,20,9,36,9,5,8,2,4,2,1,1,43,39
28220,70,4,23,3,7,8,3,5,1,3,1,40,42
13170,54,6,7,14,1,10,2,5,2,1,1,50,39
30690,39,4,9,14,3,4,1,5,2,1,2,45,39
31039,17,4,16,6,5,8,4,5,1,1,1,12,39
7065,24,4,16,13,5,4,4,5,2,1,1,40,39
4279,46,4,21,9,1,10,5,5,1,1,1,40,39
29839,73,4,14,10,3,10,1,5,2,1,3,50,39
20590,25,4,14,10,5,1,2,5,1,1,1,40,39
1749,45,4,9,7,7,1,5,5,1,1,1,40,39
9439,58,4,22,6,3,14,1,5,2,1,2,40,39
2910,28,4,15,9,5,6,4,5,2,1,1,30,39
3622,27,4,19,9,5,9,2,5,1,1,1,60,39
28700,40,4,12,11,3,1,1,5,2,1,1,40,39
32301,65,2,10,4,3,4,1,5,2,1,2,40,39
6358,45,2,14,9,5,1,2,3,1,1,1,40,39
6602,62,4,20,4,7,7,2,5,1,1,1,40,39
26599,19,9,27,10,5,8,4,5,1,1,2,40,39
7576,40,9,18,13,5,8,4,5,1,1,1,40,39
7810,27,6,33,12,5,10,2,5,1,1,1,78,39
15879,47,4,7,9,3,14,1,5,2,1,1,40,39
19533,26,4,8,10,5,4,2,5,1,1,1,40,39
1164,50,4,13,13,3,10,6,5,1,1,2,40,39
2190,50,4,15,7,3,14,1,5,2,1,1,70,39
27828,37,6,28,9,4,8,5,3,1,1,1,40,39
10635,36,1,18,13,3,4,6,5,1,1,1,40,39
25380,76,2,32,9,7,8,2,5,1,1,1,13,39
27609,67,6,3,9,3,5,1,5,2,1,1,55,39
15342,31,4,50,3,5,7,2,5,2,1,1,45,26
22714,20,4,7,9,3,6,1,5,2,1,1,60,39
27287,40,4,11,13,5,12,4,5,2,1,1,40,39
15647,40,4,12,11,1,3,5,5,2,1,1,50,39
22946,40,1,18,9,1,1,2,3,1,1,1,52,39
11791,23,4,22,9,5,1,2,5,1,1,1,30,39
18224,31,4,29,9,3,3,1,5,2,1,1,40,39
4775,36,6,20,13,5,3,4,5,2,1,1,40,39
15357,25,4,12,7,6,7,2,3,2,1,1,35,39
22297,30,4,20,9,5,8,2,5,1,1,1,35,39
2540,63,4,15,11,7,1,5,5,1,1,1,8,39
11492,30,4,14,9,3,14,1,5,2,1,3,40,39
22106,24,7,2,10,3,8,1,2,2,1,1,24,42
22863,47,7,16,13,3,8,1,5,2,1,1,40,39
22148,21,4,32,10,5,3,2,5,2,1,1,55,39
15814,45,7,18,9,1,14,2,5,2,1,1,48,39
24123,28,4,31,9,3,4,1,3,2,9,1,40,39
17494,70,4,21,5,3,7,6,5,1,3,1,40,39
5147,17,9,12,5,5,8,4,3,2,1,1,40,39
24599,26,4,20,9,3,3,1,5,2,1,1,40,39
13140,49,4,21,11,1,10,2,5,1,1,1,38,39
14560,33,4,22,9,3,4,1,5,2,8,1,45,39
24248,57,4,10,7,3,3,1,5,2,1,1,40,39
3636,45,4,30,8,3,7,1,2,2,1,1,40,42
23759,39,9,28,6,7,8,5,5,1,1,1,15,39
4529,43,4,19,6,3,1,1,5,2,1,1,40,39
28773,21,9,12,10,5,8,3,2,2,1,1,10,40
23367,28,4,19,10,3,1,4,5,1,1,1,40,39
16735,17,4,18,6,5,8,4,5,1,1,1,15,39
16644,44,7,39,9,1,1,2,5,1,1,1,40,39
8160,29,4,14,13,3,6,1,3,2,5,1,80,42
4667,17,4,4,7,5,5,4,5,2,1,1,45,39
31172,31,2,23,13,5,10,2,5,1,1,1,40,11
30627,70,4,10,6,3,6,1,5,2,1,1,32,39
6003,30,4,15,9,3,7,1,5,2,1,1,40,39
726,44,4,11,9,3,12,6,5,1,1,1,40,39
25666,37,4,23,10,3,7,1,5,2,4,1,40,39
13530,39,4,17,9,6,3,5,5,2,1,1,40,39
12458,60,4,14,9,5,6,2,5,2,1,1,40,39
10510,35,4,4,10,3,1,6,5,1,8,1,20,39
19241,18,7,39,10,5,8,2,5,1,1,1,40,39
25377,40,2,15,9,3,8,3,5,2,4,1,40,39
12503,31,4,18,9,3,3,1,5,2,1,1,50,39
6226,25,6,26,9,5,10,2,5,2,1,1,40,39
9942,27,4,33,9,3,14,1,3,2,1,1,60,39
11110,40,4,4,10,1,8,2,3,2,5,1,50,39
12056,17,4,15,7,5,11,4,5,1,1,1,30,39
24968,58,4,10,10,3,11,1,5,2,1,2,40,39
17310,32,4,39,4,5,9,2,5,1,1,1,15,26
32035,40,4,56,1,3,8,1,5,2,1,2,40,26
22465,23,4,5,13,5,4,4,5,1,1,1,45,39
26815,29,4,8,5,5,7,2,5,2,1,1,40,39
17733,38,4,3,13,3,10,1,1,2,1,1,70,39
6146,53,5,15,10,1,4,2,5,2,1,1,60,39
1229,75,6,20,15,3,10,1,5,2,1,1,35,39
29784,34,4,15,9,3,1,1,5,2,1,1,45,39
21795,20,4,6,10,5,1,4,5,1,1,1,12,39
13070,35,7,8,13,3,4,1,5,2,1,1,40,39
3615,30,4,1,10,1,13,4,5,1,1,1,40,39
14297,44,4,3,13,3,3,1,5,2,1,1,40,39
26136,44,4,18,13,7,10,5,5,1,1,1,32,39
10787,76,4,11,9,7,8,5,5,1,1,1,33,39
12587,25,4,15,13,5,4,4,5,2,1,1,45,39
23195,25,7,25,10,3,1,1,3,2,1,1,38,39
19764,22,9,22,9,3,8,4,5,1,1,1,20,39
31696,90,9,31,9,3,8,1,5,2,1,1,40,39
31562,40,4,19,9,1,14,5,5,2,1,1,45,39
6077,42,4,18,14,5,10,2,5,1,1,1,40,39
15139,22,4,33,10,5,8,4,3,2,1,1,40,39
9414,62,4,18,10,3,4,1,5,2,1,1,40,39
18608,44,4,21,6,5,12,5,4,1,1,1,35,6
15564,34,4,20,10,5,8,2,5,1,1,1,40,39
31582,22,7,47,12,5,1,2,5,2,1,1,40,39
27884,35,4,28,13,3,4,1,5,2,1,1,70,39
25359,38,9,9,13,3,8,6,4,1,8,1,50,42
23095,45,6,7,10,5,12,2,5,2,1,1,55,39
20520,25,4,16,9,1,8,2,5,2,3,1,40,39
831,53,4,19,10,3,1,6,5,1,5,1,40,39
24502,45,4,4,13,5,10,2,5,2,1,1,40,39
16055,36,4,46,10,3,1,6,5,1,1,1,40,39
2119,39,4,17,9,5,3,4,5,2,1,1,40,39
14219,19,4,19,10,5,12,4,5,1,1,1,40,39
30553,30,4,31,13,5,1,2,5,2,1,1,50,39
21125,21,9,25,10,5,8,4,5,2,1,1,48,39
29166,54,4,34,9,6,12,5,5,1,1,1,35,39
27206,28,1,5,13,5,4,2,3,2,1,1,40,39
27400,35,4,8,9,5,8,4,5,2,1,1,40,39
5482,22,4,13,13,5,12,4,5,2,1,1,40,39
8367,53,4,15,10,3,10,1,5,2,9,1,40,39
14,40,4,12,11,3,3,1,2,2,1,1,40,42
12844,19,4,34,6,5,7,4,5,1,1,1,40,39
25082,41,4,17,10,3,12,1,5,2,1,1,40,39
3941,28,4,33,2,3,7,1,5,2,1,1,43,26
26509,45,4,10,9,1,1,5,5,1,1,1,40,39
12220,50,2,22,14,1,10,2,1,1,1,1,50,39
32493,24,4,38,7,1,7,5,5,1,1,1,40,39
13207,54,4,39,13,3,12,1,5,2,1,1,40,39
28796,38,7,20,13,3,4,6,3,1,1,1,30,39
26955,33,4,19,10,5,3,2,3,2,1,1,40,39
8548,26,4,41,9,3,7,1,3,2,1,1,45,39
13109,34,4,70,13,3,10,1,5,2,1,1,40,39
14427,41,7,36,9,1,11,2,5,2,1,1,40,39
6283,18,4,21,8,5,12,4,5,1,1,1,20,39
904,35,4,15,9,5,12,2,5,2,1,1,45,39
10885,23,4,14,10,5,4,3,3,1,1,1,40,39
16558,36,4,41,12,3,3,1,5,2,1,1,45,39
1261,53,4,8,9,3,14,1,5,2,1,1,48,39
6375,50,6,10,9,3,5,1,5,2,1,3,20,39
13690,39,1,8,13,5,1,2,5,2,1,1,45,39
2470,50,1,2,14,3,13,1,5,2,1,1,40,39
28913,46,6,5,9,3,5,1,5,2,5,1,70,39
11427,24,4,29,10,1,1,2,5,1,1,1,60,39
166,39,1,23,12,5,4,2,5,2,1,1,42,39
10556,77,4,18,10,7,9,2,5,1,1,1,20,39
823,30,4,12,9,7,1,2,5,1,1,1,40,39
19755,31,4,5,10,3,3,1,2,2,1,1,40,39
20025,52,4,23,8,3,7,1,5,2,1,1,45,39
5936,52,4,21,10,4,1,2,5,1,9,1,16,39
13307,19,4,60,9,5,7,2,5,1,1,1,60,39
15413,44,7,5,9,5,3,2,5,2,1,1,40,39
22819,32,2,19,10,5,1,5,3,1,1,1,40,39
15449,19,4,8,9,5,8,4,5,1,1,1,20,39
5860,27,4,10,9,3,6,1,5,2,1,1,40,26
12489,21,4,5,10,5,1,2,5,1,1,1,38,39
21649,34,4,19,10,3,4,6,5,1,8,1,40,39
25,56,2,21,13,3,13,1,5,2,1,1,40,39
7797,43,4,20,13,6,13,2,5,2,1,1,40,39
14346,46,2,12,14,1,4,5,5,1,1,1,65,39
20248,41,1,25,10,3,14,6,5,1,8,1,40,39
21174,53,2,8,9,3,8,1,3,2,1,1,40,39
25134,20,9,20,10,5,8,4,5,2,1,1,40,39
4942,17,9,13,6,5,8,4,5,1,1,1,15,39
13431,34,4,19,9,3,7,1,5,2,1,1,48,39
22997,19,9,17,10,5,8,4,5,2,1,1,23,39
766,31,7,30,10,4,8,3,5,2,1,1,40,39
25894,49,4,18,14,3,10,1,5,2,1,1,50,39
10696,31,4,7,8,6,14,5,3,2,1,1,40,39
9114,40,4,22,10,3,12,3,5,2,1,1,40,39
29200,32,4,15,9,5,6,4,5,2,1,1,50,39
22869,40,4,18,14,5,10,2,5,1,1,2,40,39
25611,49,5,22,15,3,10,1,5,2,10,1,37,39
28137,49,4,20,9,3,14,1,5,2,1,1,40,39
28131,19,4,10,9,5,6,3,5,2,1,1,70,39
14541,20,9,4,9,4,8,2,5,1,1,1,35,39
13739,21,4,12,10,5,12,4,3,1,1,1,20,39
15183,33,4,6,11,5,12,4,2,2,1,1,40,30
